image_id,sidewall_image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_model,tire_size,condition,condition_id,wear_pattern,wear_class_6,health_score,health_norm,remaining_life_km,remaining_life_norm,remaining_life_pred,replacement_urgency,risk_score,risk_level,replace_recommended,manufacture_week,manufacture_year,ocr_confidence,tube_type,image_path,front_image_path,sidewall_image_path,dataset_front_path,dataset_sidewall_path,has_image,has_sidewall_image,feature_tread_spread,feature_center_edge_gap
IMG_19022626 - Viren Viren.jpg,IMG_19022673 - Viren Viren.jpg,2.33,2.36,2.4,2.3633333333333333,2.3633333333333333,Bridgestone,Ecopia EP150,165/80 R14,moderate,1,even,3,5.13,0.513,9542.0,0.119275,11.92708333333333,Immediate,30,MODERATE,True,11.0,2029.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022626 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022626 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_19022673 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022626 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022673 - Viren Viren.jpg,True,True,0.033333335,0.033333335
IMG_19022627 - Viren Viren.jpg,IMG_19022674 - Viren Viren.jpg,2.47,2.38,2.34,2.3966666666666665,2.3966666666666665,Bridgestone,Ecopia EP150,165/80 R14,moderate,1,even,3,5.15,0.515,9958.0,0.124475,12.447916666666663,Immediate,30,MODERATE,True,11.0,2029.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022627 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022627 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_19022674 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022627 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022674 - Viren Viren.jpg,True,True,0.07333333,-0.07333333
IMG_19022628 - Viren Viren.jpg,IMG_19022675 - Viren Viren.jpg,2.07,2.57,2.5,2.38,2.38,Bridgestone,Ecopia EP150,165/80 R14,moderate,1,uneven_wear,2,4.34,0.434,9750.0,0.121875,12.187499999999996,Immediate,50,MODERATE,True,11.0,2029.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022628 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022628 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_19022675 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022628 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022675 - Viren Viren.jpg,True,True,0.31,0.31
IMG_19022629 - Viren Viren.jpg,IMG_19022676 - Viren Viren.jpg,1.53,1.41,1.69,1.5433333333333332,1.5433333333333332,MRF,ZVTV A1 EcoTread,165/70 R14,replace,2,critical_wear,5,1.96,0.196,0.0,0.0,0.0,Immediate,85,CRITICAL,True,2.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022629 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022629 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_19022676 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022629 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022676 - Viren Viren.jpg,True,True,0.013333334,0.013333334
IMG_19022630 - Viren Viren.jpg,IMG_19022677 - Viren Viren.jpg,1.29,1.52,1.5,1.4366666666666668,1.4366666666666668,MRF,ZVTV A1 EcoTread,165/70 R14,replace,2,critical_wear,5,1.9,0.19,0.0,0.0,0.0,Immediate,85,CRITICAL,True,2.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022630 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022630 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_19022677 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022630 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022677 - Viren Viren.jpg,True,True,0.14666666,0.14666666
IMG_19022631 - Viren Viren.jpg,IMG_19022678 - Viren Viren.jpg,1.66,1.82,1.88,1.7866666666666664,1.7866666666666664,MRF,ZVTV A1 EcoTread,165/70 R14,moderate,1,even,3,4.77,0.477,2333.0,0.0291625,2.916666666666661,Immediate,30,MODERATE,True,2.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022631 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022631 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_19022678 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022631 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022678 - Viren Viren.jpg,True,True,0.12666667,0.12666667
IMG_19022632 - Viren Viren.jpg,IMG_19022679 - Viren Viren.jpg,2.55,2.53,2.6,2.56,2.56,MRF,ZVTV A1 EcoTread,165/70 R14,moderate,1,even,3,5.25,0.525,12000.0,0.15,15.0,Immediate,30,MODERATE,True,2.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022632 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022632 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_19022679 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022632 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022679 - Viren Viren.jpg,True,True,0.01,0.01
IMG_19022633 - Viren Viren.jpg,IMG_19022680 - Viren Viren.jpg,0.64,0.95,1.01,0.8666666666666666,0.8666666666666666,Yokohama,Bluearth FE AE30,175/60 R15,replace,2,critical_wear,5,1.54,0.154,0.0,0.0,0.0,Immediate,85,CRITICAL,True,47.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022633 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022633 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_19022680 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022633 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022680 - Viren Viren.jpg,True,True,0.22666667,0.22666667
IMG_19022634 - Viren Viren.jpg,IMG_19022681 - Viren Viren.jpg,1.06,1.64,1.71,1.47,1.47,Yokohama,Bluearth FE AE30,175/60 R15,replace,2,critical_wear,5,1.92,0.192,0.0,0.0,0.0,Immediate,85,CRITICAL,True,47.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022634 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022634 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_19022681 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022634 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022681 - Viren Viren.jpg,True,True,0.41,0.41
IMG_19022635 - Viren Viren.jpg,IMG_19022682 - Viren Viren.jpg,1.21,1.35,1.47,1.3433333333333335,1.3433333333333335,Yokohama,Bluearth FE AE30,175/60 R15,replace,2,critical_wear,5,1.84,0.184,0.0,0.0,0.0,Immediate,85,CRITICAL,True,47.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022635 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022635 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_19022682 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022635 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022682 - Viren Viren.jpg,True,True,0.13333334,0.13333334
IMG_19022636 - Viren Viren.jpg,IMG_19022683 - Viren Viren.jpg,1.71,1.76,1.74,1.7366666666666666,1.7366666666666666,Yokohama,Bluearth FE AE30,175/60 R15,moderate,1,even,3,4.74,0.474,1708.0,0.02135,2.135416666666664,Immediate,30,MODERATE,True,47.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022636 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022636 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_19022683 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022636 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022683 - Viren Viren.jpg,True,True,0.026666667,0.026666667
IMG_19022637 - Viren Viren.jpg,IMG_19022684 - Viren Viren.jpg,3.14,3.14,3.06,3.1133333333333333,3.1133333333333333,CEAT,milaze x3,145/80 R12,moderate,1,even,3,5.6,0.56,18917.0,0.2364625,23.64583333333333,High,0,LOW,True,2.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022637 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022637 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022684 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022637 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022684 - Viren Viren.jpg,True,True,0.026666667,-0.026666667
IMG_19022638 - Viren Viren.jpg,IMG_19022685 - Viren Viren.jpg,3.33,3.16,3.18,3.223333333333333,3.223333333333333,CEAT,milaze x3,145/80 R12,moderate,1,even,3,5.66,0.566,20292.0,0.25365,25.36458333333333,High,0,LOW,True,2.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022638 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022638 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022685 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022638 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022685 - Viren Viren.jpg,True,True,0.10666667,-0.10666667
IMG_19022639 - Viren Viren.jpg,IMG_19022686 - Viren Viren.jpg,3.43,3.38,3.34,3.3833333333333333,3.3833333333333333,CEAT,milaze x3,145/80 R12,moderate,1,even,3,5.76,0.576,22292.0,0.27865,27.864583333333332,High,0,LOW,True,2.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022639 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022639 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022686 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022639 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022686 - Viren Viren.jpg,True,True,0.046666667,-0.046666667
IMG_19022640 - Viren Viren.jpg,IMG_19022687 - Viren Viren.jpg,3.47,3.54,3.4,3.47,3.47,CEAT,milaze x3,145/80 R12,moderate,1,even,3,5.82,0.582,23375.0,0.2921875,29.21875,High,0,LOW,True,2.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022640 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022640 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022687 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022640 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022687 - Viren Viren.jpg,True,True,0.0,-4.440892e-16
IMG_19022641 - Viren Viren.jpg,IMG_19022688 - Viren Viren.jpg,3.1,3.59,3.54,3.31,3.3850000000000002,Michelin,pilot sport,205/55 ZR16,moderate,1,even,3,5.77,0.577,22312.0,0.2789,27.890625000000004,High,0,LOW,True,23.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022641 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022641 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_19022688 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022641 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022688 - Viren Viren.jpg,True,True,0.21,0.36
IMG_19022642 - Viren Viren.jpg,IMG_19022689 - Viren Viren.jpg,3.1,3.39,3.41,2.94,3.21,Michelin,pilot sport,205/55 ZR16,moderate,1,even,3,5.66,0.566,20125.0,0.2515625,25.156249999999996,High,0,LOW,True,23.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022642 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022642 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_19022689 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022642 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022689 - Viren Viren.jpg,True,True,0.16,0.38
IMG_19022643 - Viren Viren.jpg,IMG_19022691 - Viren Viren.jpg,3.7,3.44,3.37,3.07,3.3950000000000005,Michelin,pilot sport,205/55 ZR16,moderate,1,uneven_wear,2,4.97,0.497,22438.0,0.280475,28.046875000000004,High,20,LOW,True,23.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022643 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022643 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Michelin\IMG_19022691 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022643 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022691 - Viren Viren.jpg,True,True,0.63,0.02
IMG_19022644 - Viren Viren.jpg,IMG_19022692 - Viren Viren.jpg,3.2,3.19,3.22,2.97,3.1450000000000005,CEAT,secura drive,205/55 R16,moderate,1,even,3,5.62,0.562,19313.0,0.2414125,24.140625000000004,High,0,LOW,True,37.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022644 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022644 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022692 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022644 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022692 - Viren Viren.jpg,True,True,0.23,0.12
IMG_19022645 - Viren Viren.jpg,IMG_19022693 - Viren Viren.jpg,2.96,3.16,3.01,3.07,3.05,CEAT,secura drive,205/55 R16,moderate,1,even,3,5.56,0.556,18125.0,0.2265625,22.656249999999993,High,0,LOW,True,37.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022645 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022645 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022693 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022645 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022693 - Viren Viren.jpg,True,True,0.11,0.07
IMG_19022646 - Viren Viren.jpg,IMG_19022694 - Viren Viren.jpg,2.53,2.71,2.67,2.52,2.6075,CEAT,secura drive,205/55 R16,moderate,1,even,3,5.28,0.528,12594.0,0.157425,15.742187499999996,Immediate,30,MODERATE,True,37.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022646 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022646 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022694 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022646 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022694 - Viren Viren.jpg,True,True,0.01,0.165
IMG_19022647 - Viren Viren.jpg,IMG_19022695 - Viren Viren.jpg,2.5,2.74,2.83,2.64,2.6775,CEAT,secura drive,205/55 R16,moderate,1,even,3,5.32,0.532,13469.0,0.1683625,16.8359375,Immediate,30,MODERATE,True,37.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_19022647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_19022695 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_19022647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_19022695 - Viren Viren.jpg,True,True,0.14,0.215
IMG_7342[1] - Viren Viren.JPG,IMG_7343 - Ubaid Elahi Baba.jpeg,2.11,1.9,2.08,2.22,2.0775,Goodyear,Assurance TripleMax,195/60 R16,moderate,1,even,3,4.95,0.495,5969.0,0.0746125,7.460937500000001,Immediate,30,MODERATE,True,49.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7342[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7342[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_7343 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7342[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7343 - Ubaid Elahi Baba.jpeg,True,True,0.11,-0.175
