image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_size,condition,manufacture_year,tread_depth_class
IMG20260402112648 - Viren Viren.jpg,2.49,2.11,1.91,2.84,2.3375,Unknown,Unknown,moderate,,Replace Soon
IMG20260402112716 - Viren Viren.jpg,2.5,2.5,2.8,2.6,2.6,Unknown,Unknown,moderate,,Replace Soon
IMG20260402112748 - Viren Viren.jpg,2.33,1.93,2.24,3.01,2.3775,Unknown,Unknown,moderate,,Replace Soon
IMG20260406113429 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113440 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113448 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113454 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113459 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113505 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113516 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113521 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113529 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113534 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113554 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113559 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113604 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113610 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113614 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113618 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113622 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113629 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113637 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113648 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113652 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113656 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113705 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113712 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113716 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113726 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113736 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113740 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113752 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113756 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113813 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113829 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113833 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113844 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113920 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113925 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406113959 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114008 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114013 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114020 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114024 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114028 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114032 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114035 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114038 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114111 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114117 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114127 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114142 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114152 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114158 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114223 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114230 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114244 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114352 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114358 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114411 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114415 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114420 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114431 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114441 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114506 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114537 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114544 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114557 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114603 - Viren Viren.jpg,8.0,8.0,8.0,8.0,8.0,Unknown,Unknown,safe,,New
IMG20260406114749 - Viren Viren.jpg,4.34,4.86,4.38,4.526666666666666,4.526666666666666,Unknown,Unknown,safe,,Moderate
IMG20260406114806 - Viren Viren.jpg,3.74,3.48,3.05,3.4233333333333333,3.4233333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20260406114821 - Viren Viren.jpg,7.44,7.15,6.93,7.173333333333333,7.173333333333333,Unknown,Unknown,safe,,Good
IMG20260406114838 - Viren Viren.jpg,3.89,3.76,3.37,3.6733333333333333,3.6733333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20260406114900 - Viren Viren.jpg,5.06,5.87,5.72,4.96,5.4025,Unknown,Unknown,safe,,Moderate
IMG20260406114925 - Viren Viren.jpg,2.45,4.05,4.01,3.5033333333333334,3.5033333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260406115004 - Viren Viren.jpg,3.76,4.04,2.93,3.5766666666666667,3.5766666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260406115046 - Viren Viren.jpg,2.12,2.04,1.22,1.7933333333333332,1.7933333333333332,Unknown,Unknown,moderate,,Dangerous
IMG20260406115102 - Viren Viren.jpg,1.32,1.05,0.84,1.07,1.07,Unknown,Unknown,replace,,Dangerous
IMG20260406115117 - Viren Viren.jpg,1.63,1.78,0.92,1.4433333333333334,1.4433333333333334,Unknown,Unknown,replace,,Dangerous
IMG20260406115136 - Viren Viren.jpg,1.51,1.58,0.96,1.3499999999999999,1.3499999999999999,Unknown,Unknown,replace,,Dangerous
IMG20260406115158 - Viren Viren.jpg,0.99,1.32,1.66,1.3233333333333333,1.3233333333333333,Unknown,Unknown,replace,,Dangerous
IMG20260406115217 - Viren Viren.jpg,1.05,0.49,0.84,0.64,0.755,Unknown,Unknown,replace,,Dangerous
IMG20260406115241 - Viren Viren.jpg,1.38,1.67,1.35,1.19,1.3975,Unknown,Unknown,replace,,Dangerous
IMG20260406115307 - Viren Viren.jpg,1.57,1.66,1.18,1.76,1.5425,Unknown,Unknown,replace,,Dangerous
IMG20260406115325 - Viren Viren.jpg,1.6,1.56,1.3,1.07,1.3825,Unknown,Unknown,replace,,Dangerous
IMG20260406115422 - Viren Viren.jpg,0.67,2.22,3.18,2.0233333333333334,2.0233333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260406115455 - Viren Viren.jpg,0.97,2.6,2.6,2.0566666666666666,2.0566666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20260406115515 - Viren Viren.jpg,0.67,1.52,1.32,1.17,1.17,Unknown,Unknown,replace,,Dangerous
IMG20260406115544 - Viren Viren.jpg,2.05,2.14,1.8,1.9966666666666664,1.9966666666666664,Unknown,Unknown,moderate,,Dangerous
IMG20260406115610 - Viren Viren.jpg,1.54,1.98,1.41,1.6433333333333333,1.6433333333333333,Unknown,Unknown,moderate,,Dangerous
IMG20260406115708 - Viren Viren.jpg,1.38,1.78,2.19,1.7833333333333332,1.7833333333333332,Unknown,Unknown,moderate,,Dangerous
IMG20260406115732 - Viren Viren.jpg,1.09,1.07,0.74,0.9666666666666668,0.9666666666666668,Unknown,Unknown,replace,,Dangerous
https://drive.google.com/open?id=1J0eZBJ_gUGH5bTvAHe1PjCz9e3Een7Tz,6.09,6.62,6.92,6.55,6.545000000000001,Unknown,Unknown,safe,,Good
https://drive.google.com/open?id=1EB44Pv2aBtgBw6VueO9wvFf_-MriItsa,5.23,5.3,5.1,5.08,5.1775,Unknown,Unknown,safe,,Moderate
https://drive.google.com/open?id=1ssG0d2O_QF3_wFqDqvQNRLj46kBfhPd2,6.21,6.41,6.71,6.39,6.430000000000001,Unknown,Unknown,safe,,Good
https://drive.google.com/open?id=1mLBv5vtGMBhJMR04mn31-QTTR4-qe_mK,5.66,5.84,5.69,5.44,5.657500000000001,Unknown,Unknown,safe,,Moderate
https://drive.google.com/open?id=197MhN36peHjH1Am22NifvM5kMZl9-4_-,2.46,2.7,2.58,2.58,2.58,Unknown,Unknown,moderate,,Replace Soon
https://drive.google.com/open?id=1AhUEqS8iqEEwBLnv6lidpQFtaqcyg50O,2.6,2.78,2.69,2.69,2.69,Unknown,Unknown,moderate,,Replace Soon
https://drive.google.com/open?id=19RQm5T74YlWmoVVqf1znuW7ZkKSI9T5W,1.24,0.94,1.0899999999999999,1.0899999999999999,1.0899999999999999,Unknown,Unknown,replace,,Dangerous
https://drive.google.com/open?id=1GHbSIxW7k1xgTrew-rlQYyzs7qT9c5J3,6.81,7.02,7.17,6.6,6.9,Unknown,Unknown,safe,,Good
https://drive.google.com/open?id=1-VVR5WKlGWZLVswxFDYD6JrxeISXSGyy,6.79,7.2,7.15,6.17,6.827500000000001,Unknown,Unknown,safe,,Good
https://drive.google.com/open?id=1MJ1Cg3EsjAgFXn12ynEv90fDv5otgl3E,7.66,7.84,7.6,7.7,7.7,Unknown,Unknown,safe,,Good
https://drive.google.com/open?id=1Y1h5iFUw4hL1ILOLBTybuAjcidLmfIn2,2.36,2.33,2.04,2.243333333333333,2.243333333333333,Unknown,Unknown,moderate,,Replace Soon
https://drive.google.com/open?id=1x4toVmCgbShof_t-F-71LTwCMZQlYCrp,4.27,4.27,4.52,4.353333333333333,4.353333333333333,Unknown,Unknown,safe,,Moderate
https://drive.google.com/open?id=1T1UdV72QI74yu62j7GHFu_P13PmIqtca,4.72,4.97,4.81,4.833333333333333,4.833333333333333,Unknown,Unknown,safe,,Moderate
https://drive.google.com/open?id=1ed1oZkjAih_amMoYMtX7joah8G_aRnwi,3.2,3.66,3.49,2.87,3.3050000000000006,Unknown,Unknown,moderate,,Replace Soon
IMG20260115085908.jpg,0.26,0.45,0.28,0.21,0.3,Unknown,Unknown,replace,,Dangerous
IMG20260121113753.jpg,0.58,0.53,0.5549999999999999,0.5549999999999999,0.5549999999999999,Unknown,Unknown,replace,,Dangerous
IMG20260121113853.jpg,0.58,0.58,0.58,0.58,0.58,Unknown,Unknown,replace,,Dangerous
IMG20260121114013.jpg,1.22,0.64,0.8,0.8866666666666667,0.8866666666666667,Unknown,Unknown,replace,,Dangerous
1769244151437.jpg,0.94,1.05,0.75,0.9133333333333334,0.9133333333333334,Unknown,Unknown,replace,,Dangerous
IMG20260115090719.jpg,1.77,1.57,0.41,0.1,0.9625,Unknown,Unknown,replace,,Dangerous
IMG20260128121045 (1).jpg,1.0,1.11,1.11,1.0733333333333335,1.0733333333333335,Unknown,Unknown,replace,,Dangerous
IMG_7050.JPG,1.13,1.1,1.04,1.09,1.09,Unknown,Unknown,replace,,Dangerous
IMG20260121160116.jpg,1.11,1.18,1.14,1.1433333333333333,1.1433333333333333,Unknown,Unknown,replace,,Dangerous
IMG_6972.JPG,1.3,1.14,1.07,1.11,1.155,Unknown,Unknown,replace,,Dangerous
IMG20260121114107.jpg,1.2,1.28,0.99,1.1566666666666665,1.1566666666666665,Unknown,Unknown,replace,,Dangerous
IMG_6994.JPG,1.15,1.32,1.01,1.16,1.16,Unknown,Unknown,replace,,Dangerous
IMG_7016.JPG,1.22,1.38,1.03,1.21,1.21,Unknown,Unknown,replace,,Dangerous
IMG20260121113216.jpg,0.94,1.4,1.3,1.2133333333333332,1.2133333333333332,Unknown,Unknown,replace,,Dangerous
IMG20251218154402.heic,1.32,1.32,1.1,1.2466666666666668,1.2466666666666668,Unknown,Unknown,replace,,Dangerous
1769244151386.jpg,1.26,1.4,1.11,1.2566666666666668,1.2566666666666668,Unknown,Unknown,replace,,Dangerous
IMG_6943.JPG,1.25,1.49,1.15,1.26,1.2875,Unknown,Unknown,replace,,Dangerous
IMG20260128122355.jpg,1.38,1.39,1.24,1.3366666666666667,1.3366666666666667,Unknown,Unknown,replace,,Dangerous
IMG20260121115233.jpg,1.47,1.32,1.4,1.3966666666666665,1.3966666666666665,Unknown,Unknown,replace,,Dangerous
IMG20260128122450.jpg,1.84,1.27,1.1,1.4033333333333335,1.4033333333333335,Unknown,Unknown,replace,,Dangerous
IMG20260121115817.jpg,1.39,1.75,1.58,0.94,1.415,Unknown,Unknown,replace,,Dangerous
IMG_6991.JPG,1.3,1.55,1.41,1.42,1.42,Unknown,Unknown,replace,,Dangerous
IMG20260121114853.jpg,1.01,2.0,1.31,1.4400000000000002,1.4400000000000002,Unknown,Unknown,replace,,Dangerous
IMG20260121160330.jpg,1.38,1.54,1.52,1.4799999999999998,1.4799999999999998,Unknown,Unknown,replace,,Dangerous
IMG20260128123037.jpg,1.5,1.73,1.34,1.5233333333333334,1.5233333333333334,Unknown,Unknown,replace,,Dangerous
IMG20260121114946.jpg,1.31,2.03,1.44,1.593333333333333,1.593333333333333,Unknown,Unknown,replace,,Dangerous
IMG20260121115440.jpg,1.57,1.51,1.7,1.82,1.6500000000000001,Unknown,Unknown,moderate,,Dangerous
IMG_6966.JPG,1.77,1.76,1.65,1.49,1.6675,Unknown,Unknown,moderate,,Dangerous
IMG20260121115535.jpg,1.55,1.59,1.78,1.8,1.68,Unknown,Unknown,moderate,,Dangerous
IMG20260121160257.jpg,1.75,1.64,1.7,1.6966666666666665,1.6966666666666665,Unknown,Unknown,moderate,,Dangerous
IMG20260128122316.jpg,1.6,1.72,1.78,1.7000000000000002,1.7000000000000002,Unknown,Unknown,moderate,,Dangerous
IMG_6988.JPG,1.74,1.74,1.66,1.7133333333333332,1.7133333333333332,Unknown,Unknown,moderate,,Dangerous
IMG20260128121235.jpg,1.92,1.8,1.74,1.4,1.7149999999999999,Unknown,Unknown,moderate,,Dangerous
IMG20260128121148.jpg,1.69,1.87,1.9,1.43,1.7225,Unknown,Unknown,moderate,,Dangerous
IMG20260121115327.jpg,1.64,1.83,1.72,1.7299999999999998,1.7299999999999998,Unknown,Unknown,moderate,,Dangerous
IMG20260128123126.jpg,1.79,1.9,1.6,1.7633333333333334,1.7633333333333334,Unknown,Unknown,moderate,,Dangerous
IMG20260121114805.jpg,1.48,2.3,1.55,1.7766666666666666,1.7766666666666666,Unknown,Unknown,moderate,,Dangerous
IMG20260128122910.jpg,1.68,1.84,1.88,1.8,1.8,Unknown,Unknown,moderate,,Dangerous
IMG20260121114224.jpg,1.37,1.91,2.13,1.8033333333333335,1.8033333333333335,Unknown,Unknown,moderate,,Dangerous
IMG20260121114341.jpg,1.59,2.05,2.19,1.49,1.83,Unknown,Unknown,moderate,,Dangerous
IMG_6934.JPG,1.76,1.83,1.91,1.87,1.8425,Unknown,Unknown,moderate,,Dangerous
IMG20260121114436.jpg,1.65,2.15,2.1,1.5,1.85,Unknown,Unknown,moderate,,Dangerous
IMG20251218155033.heic,2.17,2.22,1.18,1.8566666666666667,1.8566666666666667,Unknown,Unknown,moderate,,Dangerous
IMG20260128121712.jpg,1.43,2.16,1.98,1.8566666666666667,1.8566666666666667,Unknown,Unknown,moderate,,Dangerous
IMG20251103164609.heic,1.6,2.54,2.27,1.15,1.8900000000000001,Unknown,Unknown,moderate,,Dangerous
IMG_6940.JPG,1.56,1.89,2.12,2.11,1.92,Unknown,Unknown,moderate,,Dangerous
IMG_6947.JPG,2.1,1.93,1.95,1.83,1.9525000000000001,Unknown,Unknown,moderate,,Dangerous
IMG20260121115654.jpg,1.6,2.17,2.32,1.83,1.98,Unknown,Unknown,moderate,,Dangerous
IMG20260128122957.jpg,1.99,2.05,2.05,2.03,2.03,Unknown,Unknown,moderate,,Replace Soon
IMG20260121114537_01.jpg,1.7,2.18,2.4,1.95,2.0574999999999997,Unknown,Unknown,moderate,,Replace Soon
IMG_6925.JPG,2.07,2.07,2.16,2.1,2.1,Unknown,Unknown,moderate,,Replace Soon
IMG20260121114711.jpg,1.85,2.56,1.9,2.1033333333333335,2.1033333333333335,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122819.jpg,2.57,2.32,1.57,2.1533333333333333,2.1533333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG_6918.JPG,2.42,2.03,2.11,2.19,2.1874999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122154.jpg,2.0,2.44,2.13,2.19,2.19,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122230.jpg,2.3,2.57,1.93,2.266666666666666,2.266666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20260121113359.jpg,2.28,2.34,2.28,2.2999999999999994,2.2999999999999994,Unknown,Unknown,moderate,,Replace Soon
IMG20260121161400.jpg,2.07,2.53,2.31,2.3033333333333332,2.3033333333333332,Unknown,Unknown,moderate,,Replace Soon
IMG_7022.JPG,2.32,2.45,2.22,2.33,2.33,Unknown,Unknown,moderate,,Replace Soon
Copy of IMG20251218151751.jpg,2.56,2.52,2.2,2.4266666666666667,2.4266666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20251218154623.heic,2.29,2.37,2.62,2.4266666666666667,2.4266666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260121113305.jpg,2.4,2.64,2.3,2.4466666666666668,2.4466666666666668,Unknown,Unknown,moderate,,Replace Soon
IMG20260121161458.jpg,2.39,2.56,2.44,2.4633333333333334,2.4633333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260128121444.jpg,2.57,2.5,2.61,2.23,2.4775,Unknown,Unknown,moderate,,Replace Soon
IMG20260121160223.jpg,2.95,1.79,2.74,2.4933333333333336,2.4933333333333336,Unknown,Unknown,moderate,,Replace Soon
IMG_7019.JPG,2.54,2.79,2.55,2.6266666666666665,2.6266666666666665,Unknown,Unknown,moderate,,Replace Soon
IMG_6931.JPG,2.51,2.65,2.72,2.72,2.6500000000000004,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122711.jpg,2.64,2.74,2.65,2.676666666666667,2.676666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG_6997.JPG,2.71,2.74,2.67,2.706666666666667,2.706666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260128121628.jpg,2.64,2.88,2.52,2.84,2.7199999999999998,Unknown,Unknown,moderate,,Replace Soon
IMG20260115090353.jpg,2.81,1.93,3.41,2.78,2.7325,Unknown,Unknown,moderate,,Replace Soon
IMG20260121112523.jpg,2.71,2.71,2.81,2.7433333333333336,2.7433333333333336,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122610.jpg,2.84,2.69,2.74,2.7566666666666664,2.7566666666666664,Unknown,Unknown,moderate,,Replace Soon
IMG20260121115143.jpg,2.71,2.83,2.77,2.77,2.77,Unknown,Unknown,moderate,,Replace Soon
IMG20260121115033.jpg,2.79,2.82,2.83,2.813333333333333,2.813333333333333,Unknown,Unknown,moderate,,Replace Soon
Copy of IMG20251218151653.jpg,2.87,2.86,2.73,2.8200000000000003,2.8200000000000003,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122525.jpg,2.68,2.77,3.02,2.8233333333333337,2.8233333333333337,Unknown,Unknown,moderate,,Replace Soon
IMG20260121112252.jpg,2.84,2.75,2.91,2.8333333333333335,2.8333333333333335,Unknown,Unknown,moderate,,Replace Soon
IMG20260121161110.jpg,2.79,2.85,2.98,2.8733333333333335,2.8733333333333335,Unknown,Unknown,moderate,,Replace Soon
IMG20260121112649.jpg,2.84,2.91,2.9,2.8833333333333333,2.8833333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20260121120740.jpg,2.79,3.01,2.86,2.8866666666666667,2.8866666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260128121756.jpg,3.03,2.8,2.96,2.9299999999999997,2.9299999999999997,Unknown,Unknown,moderate,,Replace Soon
IMG20260121112135.jpg,2.93,2.86,3.01,2.9333333333333336,2.9333333333333336,Unknown,Unknown,moderate,,Replace Soon
IMG20251218160210.heic,2.69,3.14,3.05,2.9599999999999995,2.9599999999999995,Unknown,Unknown,moderate,,Replace Soon
IMG_7010.JPG,3.04,2.84,3.0,2.9599999999999995,2.9599999999999995,Unknown,Unknown,moderate,,Replace Soon
IMG_7007.JPG,3.0,2.92,2.97,2.9633333333333334,2.9633333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260128121354.jpg,3.04,3.15,3.01,2.68,2.9699999999999998,Unknown,Unknown,moderate,,Replace Soon
IMG20251218155818.heic,2.2,3.8,3.01,3.0033333333333334,3.0033333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260121160906.jpg,3.01,3.01,3.01,3.01,3.01,Unknown,Unknown,moderate,,Replace Soon
IMG_7004.JPG,2.88,2.85,3.3,3.0100000000000002,3.0100000000000002,Unknown,Unknown,moderate,,Replace Soon
IMG_7001.JPG,3.05,3.07,3.01,3.043333333333333,3.043333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20260121160804.jpg,2.92,3.31,2.92,3.0500000000000003,3.0500000000000003,Unknown,Unknown,moderate,,Replace Soon
IMG_6982.JPG,3.01,3.07,3.19,3.12,3.0975,Unknown,Unknown,moderate,,Replace Soon
IMG20260128121953.jpg,3.07,2.99,3.24,3.1,3.1,Unknown,Unknown,moderate,,Replace Soon
IMG_6975.JPG,2.86,3.42,3.12,3.09,3.1224999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG_7038.JPG,3.24,3.15,3.07,3.1533333333333338,3.1533333333333338,Unknown,Unknown,moderate,,Replace Soon
IMG20260121161303.jpg,3.84,2.91,2.73,3.16,3.16,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122123.jpg,3.12,3.14,3.32,3.1933333333333334,3.1933333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG_6985.JPG,3.22,3.14,3.25,3.24,3.2125,Unknown,Unknown,moderate,,Replace Soon
IMG_7041.JPG,3.25,3.15,3.25,3.216666666666667,3.216666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG_6979.JPG,3.98,2.98,3.1,2.83,3.2225,Unknown,Unknown,moderate,,Replace Soon
Copy of IMG20251218151832.jpg,3.33,3.26,3.27,3.2866666666666666,3.2866666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20251218160057.heic,3.1,3.26,3.56,3.3066666666666666,3.3066666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG20260121161220.jpg,3.94,3.03,2.97,3.313333333333333,3.313333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20251218160358.heic,3.1,3.72,3.19,3.3366666666666664,3.3366666666666664,Unknown,Unknown,moderate,,Replace Soon
IMG20260128122046.jpg,3.42,3.4,3.36,3.393333333333333,3.393333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG_6957.JPG,3.15,3.55,3.65,3.26,3.4025,Unknown,Unknown,moderate,,Replace Soon
1769244151482.jpg,3.47,3.66,3.26,3.4633333333333334,3.4633333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20251218160307.heic,3.26,3.83,3.42,3.5033333333333334,3.5033333333333334,Unknown,Unknown,moderate,,Replace Soon
IMG20260128121859.jpg,3.63,3.41,3.5,3.513333333333333,3.513333333333333,Unknown,Unknown,moderate,,Replace Soon
IMG20251103164832.heic,3.05,3.72,3.9,3.5566666666666666,3.5566666666666666,Unknown,Unknown,moderate,,Replace Soon
IMG_6951.JPG,3.42,3.65,3.79,3.63,3.6224999999999996,Unknown,Unknown,moderate,,Replace Soon
IMG20251218155934.heic,4.65,3.42,2.96,3.676666666666667,3.676666666666667,Unknown,Unknown,moderate,,Replace Soon
IMG20260121121508.jpg,3.83,3.82,3.8,3.73,3.795,Unknown,Unknown,moderate,,Replace Soon
IMG20260121113443.jpg,3.29,4.14,4.03,3.8200000000000003,3.8200000000000003,Unknown,Unknown,moderate,,Replace Soon
IMG_7025.JPG,3.78,3.96,4.12,3.84,3.925,Unknown,Unknown,moderate,,Replace Soon
IMG_7028.JPG,3.88,4.03,4.02,3.83,3.94,Unknown,Unknown,moderate,,Replace Soon
IMG_7013.JPG,3.94,4.0,3.93,3.9566666666666666,3.9566666666666666,Unknown,Unknown,moderate,,Replace Soon
1769244151336.jpg,3.44,4.73,4.22,4.13,4.13,Unknown,Unknown,safe,,Moderate
