image_id,sidewall_image_id,tread_1,tread_2,tread_3,tread_4,tread_average,brand,tire_model,tire_size,condition,condition_id,wear_pattern,wear_class_6,health_score,health_norm,remaining_life_km,remaining_life_norm,remaining_life_pred,replacement_urgency,risk_score,risk_level,replace_recommended,manufacture_week,manufacture_year,ocr_confidence,tube_type,image_path,front_image_path,sidewall_image_path,dataset_front_path,dataset_sidewall_path,has_image,has_sidewall_image,feature_tread_spread,feature_center_edge_gap
IMG_7561[1] - Viren Viren.JPG,IMG_7562[1] - Viren Viren.JPG,3.11,2.83,2.77,2.49,2.8,Goodyear,TRIPLEMAX 2,195/55 R16,moderate,1,uneven_wear,2,4.6,0.46,15000.0,0.1875,18.749999999999993,Immediate,50,MODERATE,True,47.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7561[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7561[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_7562[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7561[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7562[1] - Viren Viren.JPG,True,True,0.62,0.0
IMG_9054 - Viren Viren.JPG,IMG_9055 - Viren Viren.JPG,3.93,3.81,4.0,3.65,3.8475,CEAT,SecuraDrive,215/60 R16,moderate,1,even,3,6.05,0.605,28094.0,0.351175,35.1171875,High,0,LOW,True,46.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9054 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9054 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9055 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9054 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9055 - Viren Viren.JPG,True,True,0.28,0.115
IMG_9960 - Viren Viren.JPG,IMG_9961 - Viren Viren.JPG,3.28,3.53,4.17,3.66,3.66,Bridgestone,TURANZA t001,215/60 R16,moderate,1,uneven_wear,2,5.14,0.514,25750.0,0.321875,32.1875,High,20,LOW,True,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9960 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9960 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9961 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9960 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9961 - Viren Viren.JPG,True,True,0.38,0.38
IMG_8981 - Viren Viren.JPG,IMG_8982 - Viren Viren.JPG,5.76,5.96,6.17,5.963333333333334,5.963333333333334,JK Tyre,Ultima-xpc1,155/R13 C,safe,0,even,3,8.43,0.843,54542.0,0.681775,68.17708333333333,Medium,0,LOW,False,45.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8981 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8981 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8982 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8981 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8982 - Viren Viren.JPG,True,True,0.20333333,0.20333333
IMG_8253[1] - Viren Viren.JPG,IMG_8252[1] - Viren Viren.JPG,1.52,1.56,1.3,1.27,1.4125,MRF,ZLO,185/70 R14,replace,2,critical_wear,5,1.88,0.188,0.0,0.0,0.0,Immediate,85,CRITICAL,True,35.0,2024.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8253[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8253[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_8252[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8253[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8252[1] - Viren Viren.JPG,True,True,0.25,0.035
IMG_8896 - Viren Viren.JPG,IMG_8897 - Viren Viren.JPG,6.9,7.21,7.21,6.46,6.945,Yokohama,EARTH-1,195/55 R16,safe,0,center_wear,0,8.64,0.864,66812.0,0.83515,83.515625,Low,0,LOW,False,33.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8896 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8896 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_8897 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8896 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8897 - Viren Viren.JPG,True,True,0.44,0.53
IMG20260121160330.jpg,,1.38,1.54,1.52,1.4799999999999998,1.4799999999999998,Unknown,,Unknown,replace,2,critical_wear,5,1.92,0.192,0.0,0.0,0.0,Immediate,85,CRITICAL,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160330.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260121160330.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260121160330.jpg,,True,False,0.1,0.1
IMG_8214[1] - Viren Viren.JPG,IMG_8213[1] - Viren Viren.JPG,1.01,1.09,1.2,1.0999999999999999,1.0999999999999999,Apollo,AMAZER XL,145/80 R12,replace,2,critical_wear,5,1.52,0.152,0.0,0.0,0.0,Immediate,100,CRITICAL,True,51.0,2011.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8214[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8214[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_8213[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8214[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8213[1] - Viren Viren.JPG,True,True,0.09,0.09
IMG_9544 - Ubaid Elahi Baba.JPG,IMG_9545 - Ubaid Elahi Baba.JPG,5.4,4.99,5.76,5.383333333333333,5.383333333333333,MRF,ZLX,145/80 R12,safe,0,uneven_wear,2,7.26,0.726,47292.0,0.59115,59.11458333333333,Medium,20,LOW,False,16.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9544 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9544 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9545 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9544 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9545 - Ubaid Elahi Baba.JPG,True,True,0.016666668,-0.016666668
IMG_9882 - Viren Viren.JPG,IMG_9883 - Viren Viren.JPG,2.58,3.77,3.9,3.57,3.455,Yokohama,EARTH-1,185/65 R15,moderate,1,center_wear,0,4.87,0.487,23187.0,0.2898375,28.984374999999996,High,20,LOW,True,41.0,2017.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9882 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9882 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9883 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9882 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9883 - Viren Viren.JPG,True,True,0.99,0.76
IMG20260128122819.jpg,,2.57,2.32,1.57,2.1533333333333333,2.1533333333333333,Unknown,,Unknown,moderate,1,uneven_wear,2,4.2,0.42,6917.0,0.0864625,8.645833333333332,Immediate,50,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122819.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260128122819.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260128122819.jpg,,True,False,0.41666666,-0.41666666
IMG_9665 - Ubaid Elahi Baba.JPG,IMG_9666 - Ubaid Elahi Baba.JPG,6.24,6.66,6.03,6.31,6.31,Goodyear,Assurance TripleMax,175/60 R15,safe,0,uneven_wear,2,7.84,0.784,58875.0,0.7359375,73.59374999999999,Low,20,LOW,False,28.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9665 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9665 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9666 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9665 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9666 - Ubaid Elahi Baba.JPG,True,True,0.07,0.07
IMG_7591[1] - Viren Viren.JPG,IMG_7592[1] - Viren Viren.JPG,1.14,1.24,1.3,0.91,1.1475,Apollo,Alnac 4g,195/55 R16,replace,2,critical_wear,5,1.72,0.172,0.0,0.0,0.0,Immediate,85,CRITICAL,True,8.0,2022.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7591[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7591[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_7592[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7591[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7592[1] - Viren Viren.JPG,True,True,0.23,0.245
IMG20260325155758 - Viren Viren.jpg,,5.49,5.92,5.86,5.756666666666667,5.756666666666667,Unknown,,Unknown,safe,0,even,3,8.3,0.83,51958.0,0.649475,64.94791666666666,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325155758 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325155758 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260325155758 - Viren Viren.jpg,,True,False,0.26666668,0.26666668
IMG_9307 - Viren Viren.JPG,IMG_9308 - Viren Viren.JPG,0.69,0.36,1.14,0.37,0.6399999999999999,Yokohama,EARTH-1,165/80 R14,replace,2,critical_wear,5,1.26,0.126,0.0,0.0,0.0,Immediate,100,CRITICAL,True,21.0,2019.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9307 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9307 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9308 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9307 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9308 - Viren Viren.JPG,True,True,0.32,0.22
IMG_7567[1] - Viren Viren.JPG,IMG_7568[1] - Viren Viren.JPG,1.89,2.24,2.19,1.77,2.0225,Goodyear,TRIPLEMAX 2,195/55 R16,moderate,1,even,3,4.91,0.491,5281.0,0.0660125,6.601562499999998,Immediate,30,MODERATE,True,47.0,2021.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7567[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7567[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_7568[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7567[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7568[1] - Viren Viren.JPG,True,True,0.12,0.385
IMG_9963 - Viren Viren.JPG,IMG_9964 - Viren Viren.JPG,3.38,3.87,4.07,3.7733333333333334,3.7733333333333334,Bridgestone,TURANZA t001,215/60 R16,moderate,1,uneven_wear,2,5.21,0.521,27167.0,0.3395875,33.95833333333333,High,20,LOW,True,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9963 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_9963 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9964 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_9963 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_9964 - Viren Viren.JPG,True,True,0.39333335,0.39333335
IMG_0335 - Viren Viren.JPG,IMG_0336 - Viren Viren.JPG,4.3,4.38,4.4,4.36,4.36,Goodyear,Assurance TripleMax,185/60/ R15,safe,0,even,3,6.68,0.668,34500.0,0.43125,43.125,Medium,20,LOW,False,52.0,2020.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0335 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0335 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_0336 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0335 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0336 - Viren Viren.JPG,True,True,0.06,0.06
IMG_8899 - Viren Viren.JPG,IMG_8901 - Viren Viren.JPG,6.94,7.41,7.31,7.15,7.202500000000001,JK Tyre,UX Royale,215/55 R18,safe,0,even,3,9.2,0.92,70031.0,0.8753875,87.53906250000001,Low,0,LOW,False,46.0,2025.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8899 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8899 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_8901 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_8899 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_8901 - Viren Viren.JPG,True,True,0.21,0.315
front image 4.jpeg,,5.05,6.38,6.48,6.18,6.0225,Unknown,,Unknown,safe,0,center_wear,0,8.06,0.806,55281.0,0.6910125,69.10156249999999,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\front image 4.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\front image 4.jpeg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\front image 4.jpeg,,True,False,1.13,0.815
IMG20260325154814[1] - Viren Viren.jpg,,5.02,5.55,5.63,4.87,5.2675,Unknown,,Unknown,safe,0,center_wear,0,7.59,0.759,45844.0,0.57305,57.30468749999999,Medium,0,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325154814[1] - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260325154814[1] - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260325154814[1] - Viren Viren.jpg,,True,False,0.15,0.645
IMG20260330125329 - Viren Viren.jpg,,2.57,2.87,3.05,2.66,2.7874999999999996,Unknown,,Unknown,moderate,1,even,3,5.39,0.539,14844.0,0.18555,18.554687499999993,Immediate,30,MODERATE,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125329 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125329 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260330125329 - Viren Viren.jpg,,True,False,0.09,0.345
IMG_0308 - Viren Viren.JPG,IMG_0307 - Viren Viren.JPG,6.88,7.49,7.45,6.75,7.1425,MRF,Wanderer  Ecotread,195/60 R16,safe,0,center_wear,0,8.76,0.876,69281.0,0.8660125,86.6015625,Low,0,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0308 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0308 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0307 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0308 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0307 - Viren Viren.JPG,True,True,0.13,0.655
IMG_7948[1] - Viren Viren.JPG,IMG_7949[1] - Viren Viren.JPG,2.53,2.59,2.43,2.516666666666666,2.516666666666666,Bridgestone,ecopia ep150,165/80 R14,moderate,1,even,3,5.22,0.522,11458.0,0.143225,14.322916666666657,Immediate,30,MODERATE,True,11.0,2023.0,0.95,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7948[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7948[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_7949[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_7948[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_7949[1] - Viren Viren.JPG,True,True,0.013333334,-0.013333334
IMG20251218160636.heic,,6.26,5.85,6.43,6.18,6.18,Unknown,,Unknown,safe,0,uneven_wear,2,7.76,0.776,57250.0,0.715625,71.5625,Low,20,LOW,False,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160636.heic,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20251218160636.heic,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20251218160636.heic,,True,False,0.08,-0.08
IMG_0233 - Viren Viren.JPG,IMG_0234 - Viren Viren.JPG,6.05,5.57,6.49,6.036666666666666,6.036666666666666,MRF,ZTX,165/80 R14,safe,0,uneven_wear,2,7.67,0.767,55458.0,0.693225,69.32291666666664,Medium,20,LOW,False,,,0.3,TUBELESS,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0233 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_0233 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_0234 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG_0233 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\sidewall\IMG_0234 - Viren Viren.JPG,True,True,0.013333334,-0.013333334
IMG20260402110241 - Viren Viren.jpg,,4.06,4.2,4.36,3.74,4.09,Unknown,,Unknown,safe,0,uneven_wear,2,6.46,0.646,31125.0,0.3890625,38.90624999999999,High,20,LOW,True,,,0.3,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110241 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110241 - Viren Viren.jpg,,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\images\front_view\IMG20260402110241 - Viren Viren.jpg,,True,False,0.32,0.38
