image_id,image_path,wear_class,wear_label,tread_depth_mm,feature_tread_spread,feature_center_edge_gap,crack_detected,groove_visible,surface_texture,confidence
IMG_7524 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7524 - Ubaid Elahi Baba.jpeg,3,even,2.796666666666667,0.15333334,-0.15333334,0,True,smooth,0.95
IMG_7527 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7527 - Ubaid Elahi Baba.jpeg,3,even,2.9233333333333333,0.06666667,-0.06666667,0,True,smooth,0.95
IMG_7530 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7530 - Ubaid Elahi Baba.jpeg,3,even,2.203333333333333,0.006666667,-0.006666667,0,True,smooth,0.95
IMG_7533 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7533 - Ubaid Elahi Baba.jpeg,2,uneven_wear,2.0533333333333332,0.023333333,0.023333333,0,True,uneven,0.95
IMG_7536 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7536 - Ubaid Elahi Baba.jpeg,3,even,3.1766666666666663,0.14666666,0.14666666,0,True,smooth,0.95
IMG_7539 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7539 - Ubaid Elahi Baba.jpeg,3,even,3.0566666666666666,0.14666666,0.14666666,0,True,smooth,0.95
IMG_7542 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7542 - Ubaid Elahi Baba.jpeg,2,uneven_wear,1.8433333333333335,0.38333333,0.38333333,0,True,uneven,0.95
IMG_7546 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7546 - Ubaid Elahi Baba.jpeg,2,uneven_wear,1.74,0.41,0.41,0,True,uneven,0.95
IMG_7549 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7549 - Ubaid Elahi Baba.jpeg,5,critical_wear,1.5366666666666668,0.20666666,0.20666666,0,True,uneven,0.95
IMG_7552 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7552 - Ubaid Elahi Baba.jpeg,3,even,1.7266666666666666,0.086666666,0.086666666,0,True,smooth,0.95
IMG_7555 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7555 - Ubaid Elahi Baba.jpeg,3,even,2.6833333333333336,0.06666667,-0.06666667,0,True,smooth,0.95
IMG_7558 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7558 - Ubaid Elahi Baba.jpeg,5,critical_wear,1.2566666666666666,0.07666667,0.07666667,0,True,uneven,0.95
IMG_7561 - Ubaid Elahi Baba.jpeg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7561 - Ubaid Elahi Baba.jpeg,2,uneven_wear,2.676666666666667,0.043333333,-0.043333333,0,True,uneven,0.95
IMG_7561[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7561[1] - Viren Viren.JPG,2,uneven_wear,2.8,0.62,0.0,0,True,uneven,0.95
IMG_7564[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7564[1] - Viren Viren.JPG,2,uneven_wear,2.1425,0.75,0.135,0,True,uneven,0.95
IMG_7567[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7567[1] - Viren Viren.JPG,3,even,2.0225,0.12,0.385,0,True,smooth,0.95
IMG_7570[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7570[1] - Viren Viren.JPG,3,even,3.956666666666667,0.11666667,0.11666667,0,True,smooth,0.95
IMG_7573[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7573[1] - Viren Viren.JPG,2,uneven_wear,3.6933333333333334,0.14666666,-0.14666666,0,True,uneven,0.95
IMG_7576[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7576[1] - Viren Viren.JPG,3,even,3.8866666666666667,0.05666667,0.05666667,0,True,smooth,0.95
IMG_7579[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7579[1] - Viren Viren.JPG,3,even,3.953333333333333,0.043333333,0.043333333,0,True,smooth,0.95
IMG_7582[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7582[1] - Viren Viren.JPG,3,even,1.7425,0.15,0.235,0,True,smooth,0.95
IMG_7585[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7585[1] - Viren Viren.JPG,2,uneven_wear,1.7125,0.26,0.345,0,True,uneven,0.95
IMG_7588[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7588[1] - Viren Viren.JPG,5,critical_wear,0.9825,0.17,0.255,0,True,uneven,0.95
IMG_7591[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7591[1] - Viren Viren.JPG,5,critical_wear,1.1475,0.23,0.245,0,True,uneven,0.95
IMG_7594[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7594[1] - Viren Viren.JPG,3,even,3.54,0.03,0.19,0,True,smooth,0.95
IMG_7597[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7597[1] - Viren Viren.JPG,3,even,3.635,0.22,0.13,0,True,smooth,0.95
IMG_7600[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7600[1] - Viren Viren.JPG,3,even,3.5475000000000003,0.08,-0.145,0,True,smooth,0.95
IMG_7603[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7603[1] - Viren Viren.JPG,0,center_wear,3.15,1.32,0.66,0,True,uneven,0.95
IMG_7879[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7879[1] - Viren Viren.JPG,5,critical_wear,1.5266666666666666,0.37666667,0.37666667,0,True,uneven,0.95
IMG_7882[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7882[1] - Viren Viren.JPG,5,critical_wear,1.5333333333333332,0.43333334,0.43333334,0,True,uneven,0.95
IMG_7885[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7885[1] - Viren Viren.JPG,2,uneven_wear,1.616666666666667,0.39666668,0.39666668,0,True,uneven,0.95
IMG_7888[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7888[1] - Viren Viren.JPG,2,uneven_wear,2.06,0.35,0.35,0,True,uneven,0.95
IMG_7891[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7891[1] - Viren Viren.JPG,2,uneven_wear,2.7550000000000003,0.23,-0.16,0,True,uneven,0.95
IMG_7897[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7897[1] - Viren Viren.JPG,2,uneven_wear,2.2675,0.34,0.435,0,True,uneven,0.95
IMG_7900[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7900[1] - Viren Viren.JPG,3,even,2.215,0.03,0.3,0,True,smooth,0.95
IMG_7903[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7903[1] - Viren Viren.JPG,5,critical_wear,1.25,0.01,-0.01,0,True,uneven,0.95
IMG_7906[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7906[1] - Viren Viren.JPG,5,critical_wear,1.245,0.105,0.105,0,True,uneven,0.95
IMG_7909[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7909[1] - Viren Viren.JPG,5,critical_wear,1.05,0.06,0.06,0,True,uneven,0.95
IMG_7912[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7912[1] - Viren Viren.JPG,3,even,1.64,0.05,0.05,0,True,smooth,0.95
IMG_7915[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7915[1] - Viren Viren.JPG,5,critical_wear,1.5533333333333335,0.026666667,-0.026666667,0,True,uneven,0.95
IMG_7918[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7918[1] - Viren Viren.JPG,3,even,1.95,0.19,0.19,0,True,smooth,0.95
IMG_7921[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7921[1] - Viren Viren.JPG,5,critical_wear,1.5899999999999999,0.04,-0.04,0,True,uneven,0.95
IMG_7924[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7924[1] - Viren Viren.JPG,3,even,1.8266666666666669,0.036666665,0.036666665,0,True,smooth,0.95
IMG_7927[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7927[1] - Viren Viren.JPG,2,uneven_wear,2.7566666666666673,0.17333333,-0.17333333,0,True,uneven,0.95
IMG_7930[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7930[1] - Viren Viren.JPG,2,uneven_wear,3.1733333333333333,0.026666667,-0.026666667,0,True,uneven,0.95
IMG_7933[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7933[1] - Viren Viren.JPG,3,even,2.046666666666667,0.086666666,0.086666666,0,True,smooth,0.95
IMG_7936[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7936[1] - Viren Viren.JPG,3,even,2.8000000000000003,0.05,0.05,0,True,smooth,0.95
IMG_7939[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7939[1] - Viren Viren.JPG,2,uneven_wear,2.5400000000000005,0.18,0.18,0,True,uneven,0.95
IMG_7942[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7942[1] - Viren Viren.JPG,3,even,2.39,0.06,0.06,0,True,smooth,0.95
IMG_7945[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7945[1] - Viren Viren.JPG,3,even,2.36,0.03,0.03,0,True,smooth,0.95
IMG_7948[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7948[1] - Viren Viren.JPG,3,even,2.516666666666666,0.013333334,-0.013333334,0,True,smooth,0.95
IMG_7951[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7951[1] - Viren Viren.JPG,5,critical_wear,1.3133333333333332,0.21333334,0.21333334,0,True,uneven,0.95
IMG_7954[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7954[1] - Viren Viren.JPG,5,critical_wear,1.11,0.09,0.09,0,True,uneven,0.95
IMG_7957[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7957[1] - Viren Viren.JPG,3,even,2.566666666666667,0.023333333,-0.023333333,0,True,smooth,0.95
IMG_7960[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_7960[1] - Viren Viren.JPG,2,uneven_wear,2.6633333333333336,0.21333334,0.21333334,0,True,uneven,0.95
IMG_8169[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8169[1] - Viren Viren.JPG,3,even,3.4450000000000003,0.14,0.07,0,True,smooth,0.95
IMG_8172[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8172[1] - Viren Viren.JPG,3,even,3.46,0.03,0.23,0,True,smooth,0.95
IMG_8175[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8175[1] - Viren Viren.JPG,3,even,3.5075,0.1,0.095,0,True,smooth,0.95
IMG_8178[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8178[1] - Viren Viren.JPG,0,center_wear,2.13,0.09,0.51,0,True,uneven,0.95
IMG_8181[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8181[1] - Viren Viren.JPG,2,uneven_wear,2.585,0.12,0.41,0,True,uneven,0.95
IMG_8187[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8187[1] - Viren Viren.JPG,0,center_wear,2.6525,0.22,0.605,0,True,uneven,0.95
IMG_8197[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8197[1] - Viren Viren.JPG,5,critical_wear,1.1233333333333333,0.20666666,-0.20666666,0,True,uneven,0.95
IMG_8200[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8200[1] - Viren Viren.JPG,3,even,2.13,0.32,0.16,0,True,smooth,0.95
IMG_8203[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8203[1] - Viren Viren.JPG,3,even,2.91,0.19,-0.19,0,True,smooth,0.95
IMG_8207[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8207[1] - Viren Viren.JPG,3,even,1.6300000000000001,0.05,-0.05,0,True,smooth,0.95
IMG_8210[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8210[1] - Viren Viren.JPG,2,uneven_wear,2.2775,0.45,-0.255,0,True,uneven,0.95
IMG_8214[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8214[1] - Viren Viren.JPG,5,critical_wear,1.0999999999999999,0.09,0.09,0,True,uneven,0.95
IMG_8217[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8217[1] - Viren Viren.JPG,3,even,3.1775,0.36,-0.185,0,True,smooth,0.95
IMG_8221[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8221[1] - Viren Viren.JPG,3,even,3.0549999999999997,0.16,0.35,0,True,smooth,0.95
IMG_8224[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8224[1] - Viren Viren.JPG,3,even,2.845,0.4,0.11,0,True,smooth,0.95
IMG_8227[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8227[1] - Viren Viren.JPG,3,even,2.8249999999999997,0.18,0.25,0,True,smooth,0.95
IMG_8231[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8231[1] - Viren Viren.JPG,2,uneven_wear,3.0,0.02,0.44,0,True,uneven,0.95
IMG_8234[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8234[1] - Viren Viren.JPG,3,even,2.3875,0.14,-0.125,0,True,smooth,0.95
IMG_8237[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8237[1] - Viren Viren.JPG,3,even,2.3525,0.07,0.335,0,True,smooth,0.95
IMG_8240[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8240[1] - Viren Viren.JPG,2,uneven_wear,2.5000000000000004,0.93,0.45,0,True,uneven,0.95
IMG_8243[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8243[1] - Viren Viren.JPG,3,even,2.48,0.02,-0.1,0,True,smooth,0.95
IMG_8246[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8246[1] - Viren Viren.JPG,3,even,1.7025000000000001,0.11,-0.185,0,True,smooth,0.95
IMG_8250[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8250[1] - Viren Viren.JPG,5,critical_wear,1.48,0.17,-0.23,0,True,uneven,0.95
IMG_8253[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8253[1] - Viren Viren.JPG,5,critical_wear,1.4125,0.25,0.035,0,True,uneven,0.95
IMG_8277[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8277[1] - Viren Viren.JPG,3,even,3.2566666666666664,0.053333335,-0.053333335,0,True,smooth,0.95
IMG_8280[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8280[1] - Viren Viren.JPG,5,critical_wear,1.1766666666666667,0.16333333,-0.16333333,0,True,uneven,0.95
IMG_8283[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8283[1] - Viren Viren.JPG,5,critical_wear,0.8966666666666668,0.016666668,0.016666668,0,True,uneven,0.95
IMG_8286[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8286[1] - Viren Viren.JPG,5,critical_wear,1.2325,0.21,0.755,0,True,uneven,0.95
IMG_8289[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8289[1] - Viren Viren.JPG,5,critical_wear,1.15,0.29,-0.29,0,True,uneven,0.95
IMG_8292[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8292[1] - Viren Viren.JPG,5,critical_wear,1.2366666666666666,0.29333332,-0.29333332,0,True,uneven,0.95
IMG_8295[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8295[1] - Viren Viren.JPG,3,even,2.026666666666667,0.22333333,-0.22333333,0,True,smooth,0.95
IMG_8298[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8298[1] - Viren Viren.JPG,3,even,3.503333333333334,0.033333335,0.033333335,0,True,smooth,0.95
IMG_8301[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8301[1] - Viren Viren.JPG,3,even,2.5799999999999996,0.08,-0.08,0,True,smooth,0.95
IMG_8304[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8304[1] - Viren Viren.JPG,3,even,3.2266666666666666,0.026666667,0.026666667,0,True,smooth,0.95
IMG_8307[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8307[1] - Viren Viren.JPG,3,even,2.9,0.07,-0.07,0,True,smooth,0.95
IMG_8310[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8310[1] - Viren Viren.JPG,3,even,3.313333333333333,0.006666667,-0.006666667,0,True,smooth,0.95
IMG_8313[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8313[1] - Viren Viren.JPG,5,critical_wear,1.5,0.05,0.05,0,True,uneven,0.95
IMG_8316[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8316[1] - Viren Viren.JPG,3,even,1.7033333333333331,0.043333333,0.043333333,0,True,smooth,0.95
IMG_8319[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8319[1] - Viren Viren.JPG,3,even,3.266666666666667,0.07333333,-0.07333333,0,True,smooth,0.95
IMG_8322[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8322[1] - Viren Viren.JPG,3,even,3.53,0.1,-0.1,0,True,smooth,0.95
IMG_8325[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8325[1] - Viren Viren.JPG,5,critical_wear,1.45,0.03,-0.03,0,True,uneven,0.95
IMG_8328[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8328[1] - Viren Viren.JPG,5,critical_wear,1.4699999999999998,0.08,0.08,0,True,uneven,0.95
IMG_8372[1] - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG_8372[1] - Viren Viren.JPG,3,even,3.2024999999999997,0.1,0.145,0,True,smooth,0.95
