image_id,sidewall_image_path,brand_raw,brand_cleaned,tire_size_raw,tire_size_cleaned,manufacture_week,manufacture_year,ocr_confidence
IMG_9637 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9638 - Ubaid Elahi Baba.JPG,Yokohama,Yokohama,205/65 R16,205/65 R16,43.0,2021.0,0.95
IMG_9640 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9641 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,155/65 R14,155/65 R14,23.0,2023.0,0.95
IMG_9643 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9644 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,155/65 R14,155/65 R14,23.0,2023.0,0.95
IMG_9646 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9647 - Ubaid Elahi Baba.JPG,Yokohama,Yokohama,185/65 R15,185/65 R15,1.0,2025.0,0.95
IMG_9649 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9650 - Ubaid Elahi Baba.JPG,Yokohama,Yokohama,185/65 R15,185/65 R15,34.0,2025.0,0.95
IMG_9652 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9653 - Ubaid Elahi Baba.JPG,Yokohama,Yokohama,185/65 R15,185/65 R15,40.0,2022.0,0.95
IMG_9655 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9656 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,175/65 R14,175/65 R14,11.0,2022.0,0.95
IMG_9658 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9659 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,175/60 R15,175/60 R15,,,0.3
IMG_9662 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9663 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,27.0,2023.0,0.95
IMG_9665 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9666 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,175/60 R15,175/60 R15,28.0,2025.0,0.95
IMG_9668 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9669 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,27.0,2023.0,0.95
IMG_9671 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9672 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,27.0,2023.0,0.95
IMG_9674 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9675 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,36.0,2023.0,0.95
IMG_9677 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9678 - Ubaid Elahi Baba.JPG,MRF,MRF,155/80 R13,155/80 R13,,,0.3
IMG_9680 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9681 - Ubaid Elahi Baba.JPG,MRF,MRF,155/80 R13,155/80 R13,,,0.3
IMG_9683 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9684 - Ubaid Elahi Baba.JPG,MRF,MRF,155/80 R13,155/80 R13,,,0.3
IMG_9686 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9687 - Ubaid Elahi Baba.JPG,MRF,MRF,155/80 R13,155/80 R13,,,0.3
IMG_9689 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9690 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,215/60 R17,215/60 R17,3.0,2026.0,0.95
IMG_9692 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9693 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,215/60 R17,215/60 R17,3.0,2024.0,0.95
IMG_9695 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9696 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,215/60 R17,215/60 R17,3.0,2026.0,0.95
IMG_9698 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9699 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,215/60 R17,215/60 R17,3.0,2024.0,0.95
IMG_9701 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9702 - Ubaid Elahi Baba.JPG,Apollo,Apollo,195/60 R16,195/60 R16,42.0,2022.0,0.95
IMG_9704 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9705 - Ubaid Elahi Baba.JPG,Apollo,Apollo,195/60 R16,195/60 R16,42.0,2022.0,0.95
IMG_9707 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9708 - Ubaid Elahi Baba.JPG,Apollo,Apollo,195/60 R16,195/60 R16,42.0,2022.0,0.95
IMG_9710 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9711 - Ubaid Elahi Baba.JPG,Apollo,Apollo,195/60 R16,195/60 R16,39.0,2022.0,0.95
IMG_9713 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9714 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9716 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9717 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9719 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9720 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9722 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9723 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,215/60 R16,215/60 R16,,,0.3
IMG_9725 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9726 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,185/65 R15,185/65 R15,28.0,2021.0,0.95
IMG_9729 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9730 - Ubaid Elahi Baba.JPG,MRF,MRF,185/65 R15,185/65 R15,8.0,2024.0,0.95
IMG_9733 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9734 - Ubaid Elahi Baba.JPG,MRF,MRF,185/65 R15,185/65 R15,8.0,2024.0,0.95
IMG_9736 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9737 - Ubaid Elahi Baba.JPG,CEAT,CEAT,155/65 R13,155/65 R13,31.0,2022.0,0.95
IMG_9740 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9741 - Ubaid Elahi Baba.JPG,CEAT,CEAT,155/65 R13,155/65 R13,51.0,2022.0,0.95
IMG_9744 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9745 - Ubaid Elahi Baba.JPG,MRF,MRF,155/65 R13,155/65 R13,,,0.3
IMG_9747 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9748 - Ubaid Elahi Baba.JPG,MRF,MRF,155/70 R14,155/70 R14,,,0.3
IMG_9750 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9751 - Ubaid Elahi Baba.JPG,MRF,MRF,155/70 R14,155/70 R14,,,0.3
IMG_9753 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9754 - Ubaid Elahi Baba.JPG,MRF,MRF,155/70 R14,155/70 R14,,,0.3
IMG_9492 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Continental\IMG_9493 - Ubaid Elahi Baba.JPG,Continental,Continental,165/70 R14,165/70 R14,50.0,2022.0,0.95
IMG_9501 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9502 - Ubaid Elahi Baba.JPG,MRF,MRF,165/65 R14,165/65 R14,,,0.3
IMG_9504 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9505 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,42.0,2028.0,0.95
IMG_9507 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9508 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_9510 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9511 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,155/65 R14,155/65 R14,2.0,2025.0,0.95
IMG_9513 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9514 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_9516 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9517 - Ubaid Elahi Baba.JPG,CEAT,CEAT,185/70 R15,185/70 R15,48.0,2023.0,0.95
IMG_9519 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9520 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,205/60 R16,205/60 R16,43.0,2021.0,0.95
IMG_9522 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Maxtrek\IMG_9523 - Ubaid Elahi Baba.JPG,Maxtrek,Maxtrek,205/60 R16,205/60 R16,,,0.3
IMG_9525 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Maxtrek\IMG_9526 - Ubaid Elahi Baba.JPG,Maxtrek,Maxtrek,205/60 R16,205/60 R16,,,0.3
IMG_9528 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Dunlop\IMG_9529 - Ubaid Elahi Baba.JPG,Dunlop,Dunlop,205/60 R16,205/60 R16,,,0.3
IMG_9531 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9532 - Ubaid Elahi Baba.JPG,MRF,MRF,205/60 R16,205/60 R16,,,0.3
IMG_9534 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9535 - Ubaid Elahi Baba.JPG,MRF,MRF,145/80 R12,145/80 R12,46.0,2024.0,0.95
IMG_9537 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9538 - Ubaid Elahi Baba.JPG,MRF,MRF,145/80 R12,145/80 R12,51.0,2024.0,0.95
IMG_9544 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9545 - Ubaid Elahi Baba.JPG,MRF,MRF,145/80 R12,145/80 R12,16.0,2025.0,0.95
IMG_9547 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9548 - Ubaid Elahi Baba.JPG,MRF,MRF,165/65 R14,165/65 R14,23.0,2024.0,0.95
IMG_9550 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9551 - Ubaid Elahi Baba.JPG,MRF,MRF,165/65 R14,165/65 R14,23.0,2024.0,0.95
IMG_9553 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9554 - Ubaid Elahi Baba.JPG,MRF,MRF,165/65 R14,165/65 R14,7.0,2025.0,0.95
IMG_9556 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\JK Tyre\IMG_9557 - Ubaid Elahi Baba.JPG,JK Tyre,JK Tyre,165/80 R14,165/80 R14,50.0,2014.0,0.95
IMG_9559 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9560 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,165/80 R14,165/80 R14,40.0,2021.0,0.95
IMG_9562 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9563 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,165/80 R14,165/80 R14,3.0,2022.0,0.95
IMG_9565 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9566 - Ubaid Elahi Baba.JPG,Yokohama,Yokohama,165/80 R14,165/80 R14,11.0,2023.0,0.95
IMG_9568 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9569 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,205/65 R16,205/65 R16,30.0,2020.0,0.95
IMG_9571 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9572 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,205/65 R16,205/65 R16,3.0,2021.0,0.95
IMG_9574 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9575 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,205/65 R16,205/65 R16,30.0,2020.0,0.95
IMG_9577 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\CEAT\IMG_9578 - Ubaid Elahi Baba.JPG,CEAT,CEAT,155/80 R13,155/80 R13,24.0,2016.0,0.95
IMG_9580 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9581 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,155/80 R13,155/80 R13,21.0,2022.0,0.95
IMG_9583 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9584 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,155/80 R13,155/80 R13,21.0,2022.0,0.95
IMG_9586 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9587 - Ubaid Elahi Baba.JPG,Goodyear,Goodyear,155/80 R13,155/80 R13,21.0,2022.0,0.95
IMG_9589 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9590 - Ubaid Elahi Baba.JPG,MRF,MRF,155/65 R15,155/65 R15,5.0,2025.0,0.95
IMG_9592 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9593 - Ubaid Elahi Baba.JPG,MRF,MRF,155/65 R15,155/65 R15,25.0,2025.0,0.95
IMG_9595 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9596 - Ubaid Elahi Baba.JPG,Apollo,Apollo,205/65 R16,205/65 R16,22.0,2023.0,0.95
IMG_9598 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9599 - Ubaid Elahi Baba.JPG,Apollo,Apollo,205/65 R16,205/65 R16,22.0,2023.0,0.95
IMG_9601 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9602 - Ubaid Elahi Baba.JPG,Apollo,Apollo,205/65 R16,205/65 R16,22.0,2023.0,0.95
IMG_9604 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9605 - Ubaid Elahi Baba.JPG,MRF,MRF,155/65 R15,155/65 R15,,,0.3
IMG_9607 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9608 - Ubaid Elahi Baba.JPG,MRF,MRF,155/65 R15,155/65 R15,,,0.3
IMG_9610 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9611 - Ubaid Elahi Baba.JPG,MRF,MRF,155/65 R15,155/65 R15,,,0.3
IMG_9613 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9614 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,,,0.3
IMG_9616 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9617 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,43.0,2025.0,0.95
IMG_9619 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9620 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,47.0,2025.0,0.95
IMG_9622 - Ubaid Elahi Baba.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9623 - Ubaid Elahi Baba.JPG,Bridgestone,Bridgestone,165/70 R14,165/70 R14,44.0,2025.0,0.95
IMG_9847 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9848 - Viren Viren.JPG,Goodyear,Goodyear,195/60 R16,195/60 R16,5.0,2025.0,0.95
IMG_9850 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9851 - Viren Viren.JPG,Goodyear,Goodyear,195/60 R16,195/60 R16,5.0,2025.0,0.95
IMG_9853 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Goodyear\IMG_9854 - Viren Viren.JPG,Goodyear,Goodyear,195/60 R16,195/60 R16,5.0,2025.0,0.95
IMG_9856 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9857 - Viren Viren.JPG,MRF,MRF,145/70 R13,145/70 R13,,,0.3
IMG_9859 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9860 - Viren Viren.JPG,MRF,MRF,145/70 R13,145/70 R13,,,0.3
IMG_9862 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9864 - Viren Viren.JPG,MRF,MRF,145/70 R13,145/70 R13,,,0.3
IMG_9866 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9867 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,,,0.3
IMG_9869 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9870 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,,,0.3
IMG_9872 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\MRF\IMG_9873 - Viren Viren.JPG,MRF,MRF,185/65 R15,185/65 R15,35.0,2025.0,0.95
IMG_9875 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Bridgestone\IMG_9876 - Viren Viren.JPG,Bridgestone,Bridgestone,145/80 R13,145/80 R13,,,0.3
IMG_9878 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9880 - Viren Viren.JPG,Yokohama,Yokohama,185/65 R15,185/65 R15,41.0,2017.0,0.95
IMG_9882 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9883 - Viren Viren.JPG,Yokohama,Yokohama,185/65 R15,185/65 R15,41.0,2017.0,0.95
IMG_9885 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Yokohama\IMG_9886 - Viren Viren.JPG,Yokohama,Yokohama,185/65 R15,185/65 R15,26.0,2016.0,0.95
IMG_9888 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9889 - Viren Viren.JPG,Apollo,Apollo,215/60 R16,215/60 R16,45.0,2025.0,0.95
IMG_9891 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9892 - Viren Viren.JPG,Apollo,Apollo,215/60 R16,215/60 R16,46.0,2025.0,0.95
IMG_9894 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9895 - Viren Viren.JPG,Apollo,Apollo,215/60 R16,215/60 R16,46.0,2025.0,0.95
IMG_9897 - Viren Viren.JPG,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\sidewall_images\Apollo\IMG_9898 - Viren Viren.JPG,Apollo,Apollo,215/60 R16,215/60 R16,46.0,2025.0,0.95
